"cohort","profile_id","method","profile_mae","barrier_abs_error"
"E018_exposed_development","ff3932d35918c4356fcf9f69db117483","learned_variance","0.9543717574621673","0.9390521276409736"
"E018_exposed_development","ff3932d35918c4356fcf9f69db117483","path_gp_active","0.5677097171768114","0.4546540965628205"
"E018_exposed_development","ff3932d35918c4356fcf9f69db117483","path_gp_variance","0.5359595120999224","0.32630164340879375"
"E018_exposed_development","ff3932d35918c4356fcf9f69db117483","random_path_gp","0.9296988904435821","0.7925614294770958"
"E018_exposed_development","ff3932d35918c4356fcf9f69db117483","zero_shot_active","0.9616829042996659","1.05025228491008"
"E019_exposed_development","3180037b115ad672bc53cd0a0f3272ae","equal_spacing_interpolation","0.6678133351213345","0.0"
"E019_exposed_development","3180037b115ad672bc53cd0a0f3272ae","learned_active","0.309318914276502","0.0"
"E019_exposed_development","3180037b115ad672bc53cd0a0f3272ae","learned_equal","0.2729677473677515","0.15258948003558537"
"E019_exposed_development","3180037b115ad672bc53cd0a0f3272ae","learned_variance","0.2916835631324453","0.1590966931972666"
"E019_exposed_development","3180037b115ad672bc53cd0a0f3272ae","path_gp_active","0.33190872855462283","0.16256301516376492"
"E019_exposed_development","3180037b115ad672bc53cd0a0f3272ae","path_gp_variance","0.5887132979905438","0.15220212768807695"
"E019_exposed_development","3180037b115ad672bc53cd0a0f3272ae","random_path_gp","0.8706355769509828","0.8516828399219755"
"E019_exposed_development","3180037b115ad672bc53cd0a0f3272ae","zero_shot_active","0.3806757734151353","1.2034626770603527"
"E019_exposed_development","62f5ab536d439f3bbcf94c5537ddaee2","equal_spacing_interpolation","0.6196254402711928","0.0"
"E019_exposed_development","62f5ab536d439f3bbcf94c5537ddaee2","learned_active","1.277683425324303","0.0"
"E019_exposed_development","62f5ab536d439f3bbcf94c5537ddaee2","learned_equal","0.43575678835578974","0.0"
"E019_exposed_development","62f5ab536d439f3bbcf94c5537ddaee2","learned_variance","0.6238678413691938","0.27195722498712627"
"E019_exposed_development","62f5ab536d439f3bbcf94c5537ddaee2","path_gp_active","1.7874658536639423","1.8948293171124533"
"E019_exposed_development","62f5ab536d439f3bbcf94c5537ddaee2","path_gp_variance","2.1758191285891435","0.22299780611591657"
"E019_exposed_development","62f5ab536d439f3bbcf94c5537ddaee2","random_path_gp","2.0925482762185834","1.8154508073293498"
"E019_exposed_development","62f5ab536d439f3bbcf94c5537ddaee2","zero_shot_active","0.3563849683497137","0.0"
"E019_exposed_development","65ce2bf45b92b17f06e8008eeadbc9b1","equal_spacing_interpolation","0.8515130878371968","0.7721023263875395"
"E019_exposed_development","65ce2bf45b92b17f06e8008eeadbc9b1","learned_active","0.7851021631215058","0.7717414932438524"
"E019_exposed_development","65ce2bf45b92b17f06e8008eeadbc9b1","learned_equal","0.5451140353734304","0.46919196997952106"
"E019_exposed_development","65ce2bf45b92b17f06e8008eeadbc9b1","learned_variance","0.7880768747584513","1.5004505430113593"
"E019_exposed_development","65ce2bf45b92b17f06e8008eeadbc9b1","path_gp_active","0.3766859171772064","0.25331279416492203"
"E019_exposed_development","65ce2bf45b92b17f06e8008eeadbc9b1","path_gp_variance","0.46177824984339794","0.18604769235959928"
"E019_exposed_development","65ce2bf45b92b17f06e8008eeadbc9b1","random_path_gp","0.5225803460566201","0.43784448713784085"
"E019_exposed_development","65ce2bf45b92b17f06e8008eeadbc9b1","zero_shot_active","0.3723355435168676","1.530776381072629"
"E019_exposed_development","902ace8ddcb1e626cb9ead79c0ef8f78","equal_spacing_interpolation","1.586075648148027","1.0724150051828474"
"E019_exposed_development","902ace8ddcb1e626cb9ead79c0ef8f78","learned_active","0.529517790016932","0.39710753061808646"
"E019_exposed_development","902ace8ddcb1e626cb9ead79c0ef8f78","learned_equal","0.3933803585962024","0.3180802922484851"
"E019_exposed_development","902ace8ddcb1e626cb9ead79c0ef8f78","learned_variance","0.403083765524467","0.35269711559863026"
"E019_exposed_development","902ace8ddcb1e626cb9ead79c0ef8f78","path_gp_active","0.9235428528115955","0.651642126813682"
"E019_exposed_development","902ace8ddcb1e626cb9ead79c0ef8f78","path_gp_variance","1.2705781074365043","0.3123372101243982"
"E019_exposed_development","902ace8ddcb1e626cb9ead79c0ef8f78","random_path_gp","1.069384958927192","0.49529028105142264"
"E019_exposed_development","902ace8ddcb1e626cb9ead79c0ef8f78","zero_shot_active","0.4254345154766978","0.0"
"E019_exposed_development","c24c6d9caecb5d1188c5f052603b16aa","equal_spacing_interpolation","0.22156015021391784","0.0"
"E019_exposed_development","c24c6d9caecb5d1188c5f052603b16aa","learned_active","0.12883106238794415","0.0008838686392174111"
"E019_exposed_development","c24c6d9caecb5d1188c5f052603b16aa","learned_equal","0.15310069546093857","0.044206030713378475"
"E019_exposed_development","c24c6d9caecb5d1188c5f052603b16aa","learned_variance","0.14516550132176761","0.033844281556362876"
"E019_exposed_development","c24c6d9caecb5d1188c5f052603b16aa","path_gp_active","0.46589308430704524","0.0"
"E019_exposed_development","c24c6d9caecb5d1188c5f052603b16aa","path_gp_variance","0.3803106313980633","0.056463039050849595"
"E019_exposed_development","c24c6d9caecb5d1188c5f052603b16aa","random_path_gp","0.5114924986629741","0.3311466584286194"
"E019_exposed_development","c24c6d9caecb5d1188c5f052603b16aa","zero_shot_active","0.39549244202651296","0.006328203773591667"
"E019_exposed_development","c3df0e8a0c1fa8bf25ff9f8311db6e25","equal_spacing_interpolation","0.729056631323652","0.48091671767178923"
"E019_exposed_development","c3df0e8a0c1fa8bf25ff9f8311db6e25","learned_active","0.30303428489398826","0.060357601020559315"
"E019_exposed_development","c3df0e8a0c1fa8bf25ff9f8311db6e25","learned_equal","0.5019271704563586","0.38199709016520433"
"E019_exposed_development","c3df0e8a0c1fa8bf25ff9f8311db6e25","learned_variance","0.5318836479906976","0.48091671767178923"
"E019_exposed_development","c3df0e8a0c1fa8bf25ff9f8311db6e25","path_gp_active","0.5132261868389317","0.1311622957271421"
