method,budget,metric,error_kcal_mol,cumulative_fraction,profile_count
learned_active,6,profile_mae,0.2234028064388678,0.478,1000
learned_active,6,profile_mae,0.2238256324801396,0.479,1000
learned_active,6,profile_mae,0.2238882518935996,0.48,1000
learned_active,6,profile_mae,0.2242766514509445,0.481,1000
learned_active,6,profile_mae,0.2248805877067458,0.482,1000
learned_active,6,profile_mae,0.2254909426494392,0.483,1000
learned_active,6,profile_mae,0.2264735860736382,0.484,1000
learned_active,6,profile_mae,0.2268123310339578,0.485,1000
learned_active,6,profile_mae,0.2269579213086547,0.486,1000
learned_active,6,profile_mae,0.2274479332438639,0.487,1000
learned_active,6,profile_mae,0.2276209514544996,0.488,1000
learned_active,6,profile_mae,0.2281094273686152,0.489,1000
learned_active,6,profile_mae,0.2284221157187081,0.49,1000
learned_active,6,profile_mae,0.2285525836467848,0.491,1000
learned_active,6,profile_mae,0.2298585138558349,0.492,1000
learned_active,6,profile_mae,0.2299215793902921,0.493,1000
learned_active,6,profile_mae,0.2300647289602566,0.494,1000
learned_active,6,profile_mae,0.2306736626717399,0.495,1000
learned_active,6,profile_mae,0.2311022400099821,0.496,1000
learned_active,6,profile_mae,0.2316219081915925,0.497,1000
learned_active,6,profile_mae,0.231739011076612,0.498,1000
learned_active,6,profile_mae,0.2325267710084697,0.499,1000
learned_active,6,profile_mae,0.2328544501445123,0.5,1000
learned_active,6,profile_mae,0.232892763123374,0.501,1000
learned_active,6,profile_mae,0.2335662773341621,0.502,1000
learned_active,6,profile_mae,0.2337405522377293,0.503,1000
learned_active,6,profile_mae,0.2337463900673247,0.504,1000
learned_active,6,profile_mae,0.2339486379576059,0.505,1000
learned_active,6,profile_mae,0.2359698156284333,0.506,1000
learned_active,6,profile_mae,0.2374727692608631,0.507,1000
learned_active,6,profile_mae,0.2376849488248899,0.508,1000
learned_active,6,profile_mae,0.238044220117141,0.509,1000
learned_active,6,profile_mae,0.2387296802568641,0.51,1000
learned_active,6,profile_mae,0.2392465665880267,0.511,1000
learned_active,6,profile_mae,0.2393298005694539,0.512,1000
learned_active,6,profile_mae,0.2393468942689099,0.513,1000
learned_active,6,profile_mae,0.2403926175130476,0.514,1000
learned_active,6,profile_mae,0.2408044754742111,0.515,1000
learned_active,6,profile_mae,0.2411174314659399,0.516,1000
learned_active,6,profile_mae,0.2417674876540791,0.517,1000
learned_active,6,profile_mae,0.2423583738231328,0.518,1000
learned_active,6,profile_mae,0.2426952161951074,0.519,1000
learned_active,6,profile_mae,0.2434493330989315,0.52,1000
learned_active,6,profile_mae,0.2434987904999723,0.521,1000
learned_active,6,profile_mae,0.2442961374388922,0.522,1000
learned_active,6,profile_mae,0.2444771684040231,0.523,1000
learned_active,6,profile_mae,0.2445337899594079,0.524,1000
learned_active,6,profile_mae,0.2454908411874958,0.525,1000
learned_active,6,profile_mae,0.2460186586692808,0.526,1000
learned_active,6,profile_mae,0.2460249321504518,0.527,1000
learned_active,6,profile_mae,0.2465244251525721,0.528,1000
learned_active,6,profile_mae,0.2465267475988526,0.529,1000
learned_active,6,profile_mae,0.2467660973398976,0.53,1000
learned_active,6,profile_mae,0.2470652940800472,0.531,1000
learned_active,6,profile_mae,0.2471541095729388,0.532,1000
learned_active,6,profile_mae,0.2475180910574813,0.533,1000
learned_active,6,profile_mae,0.248214219939289,0.534,1000
learned_active,6,profile_mae,0.2488910875772045,0.535,1000
learned_active,6,profile_mae,0.2500513942716598,0.536,1000
learned_active,6,profile_mae,0.2507151408385943,0.537,1000
learned_active,6,profile_mae,0.2507518172735586,0.538,1000
learned_active,6,profile_mae,0.2510487949139038,0.539,1000
learned_active,6,profile_mae,0.2530339038166271,0.54,1000
learned_active,6,profile_mae,0.2534439758638269,0.541,1000
learned_active,6,profile_mae,0.2536053827612282,0.542,1000
learned_active,6,profile_mae,0.2541311948045731,0.543,1000
learned_active,6,profile_mae,0.2541923495978573,0.544,1000
learned_active,6,profile_mae,0.2554885017315521,0.545,1000
learned_active,6,profile_mae,0.2559735965357376,0.546,1000
learned_active,6,profile_mae,0.2559889251219128,0.547,1000
learned_active,6,profile_mae,0.2567515527342546,0.548,1000
learned_active,6,profile_mae,0.2569244482017004,0.549,1000
learned_active,6,profile_mae,0.25744617910627,0.55,1000
learned_active,6,profile_mae,0.2577908143234317,0.551,1000
learned_active,6,profile_mae,0.2578558816863025,0.552,1000
learned_active,6,profile_mae,0.258086151101018,0.553,1000
learned_active,6,profile_mae,0.2584304833740652,0.554,1000
learned_active,6,profile_mae,0.2587109957302473,0.555,1000
learned_active,6,profile_mae,0.2588714649930141,0.556,1000
learned_active,6,profile_mae,0.2589995437871614,0.557,1000
learned_active,6,profile_mae,0.2594157210427907,0.558,1000
learned_active,6,profile_mae,0.260055490353035,0.559,1000
learned_active,6,profile_mae,0.2603093112837495,0.56,1000
learned_active,6,profile_mae,0.2603449419116717,0.561,1000
learned_active,6,profile_mae,0.2610192822542315,0.562,1000
learned_active,6,profile_mae,0.2612986663700208,0.563,1000
learned_active,6,profile_mae,0.2629961630912779,0.564,1000
learned_active,6,profile_mae,0.2651371072118711,0.565,1000
learned_active,6,profile_mae,0.2652009766383363,0.566,1000
learned_active,6,profile_mae,0.2658329050955484,0.567,1000
learned_active,6,profile_mae,0.2659586282913118,0.568,1000
learned_active,6,profile_mae,0.2660913448211137,0.569,1000
learned_active,6,profile_mae,0.2666395702488557,0.57,1000
learned_active,6,profile_mae,0.2666970397874448,0.571,1000
learned_active,6,profile_mae,0.266764322123594,0.572,1000
learned_active,6,profile_mae,0.2680109059269099,0.573,1000
learned_active,6,profile_mae,0.2680610886480493,0.574,1000
learned_active,6,profile_mae,0.2681695815533438,0.575,1000
learned_active,6,profile_mae,0.2696402284416186,0.576,1000
learned_active,6,profile_mae,0.2702031379489858,0.577,1000
learned_active,6,profile_mae,0.2707298342742796,0.578,1000
learned_active,6,profile_mae,0.2727938279509902,0.579,1000
learned_active,6,profile_mae,0.2745366400790301,0.58,1000
learned_active,6,profile_mae,0.2748151013170767,0.581,1000
learned_active,6,profile_mae,0.2767136514429302,0.582,1000
learned_active,6,profile_mae,0.2771250364917001,0.583,1000
learned_active,6,profile_mae,0.2775047901705821,0.584,1000
learned_active,6,profile_mae,0.2780821830710727,0.585,1000
learned_active,6,profile_mae,0.2786710157570437,0.586,1000
learned_active,6,profile_mae,0.2789942590816143,0.587,1000
learned_active,6,profile_mae,0.2790244817311845,0.588,1000
learned_active,6,profile_mae,0.2790756093485279,0.589,1000
learned_active,6,profile_mae,0.2794718230867437,0.59,1000
learned_active,6,profile_mae,0.2797640711392887,0.591,1000
learned_active,6,profile_mae,0.2808999105442973,0.592,1000
learned_active,6,profile_mae,0.2811055855165398,0.593,1000
learned_active,6,profile_mae,0.2817086410258749,0.594,1000
learned_active,6,profile_mae,0.2817623385804567,0.595,1000
learned_active,6,profile_mae,0.2821453078592951,0.596,1000
learned_active,6,profile_mae,0.28355346013455,0.597,1000
learned_active,6,profile_mae,0.2837104346763579,0.598,1000
learned_active,6,profile_mae,0.2838078964947005,0.599,1000
learned_active,6,profile_mae,0.2845879194897722,0.6,1000
learned_active,6,profile_mae,0.2853652450353502,0.601,1000
learned_active,6,profile_mae,0.2860611677962899,0.602,1000
learned_active,6,profile_mae,0.2861351889960108,0.603,1000
learned_active,6,profile_mae,0.2866274889264413,0.604,1000
learned_active,6,profile_mae,0.2867315430642563,0.605,1000
learned_active,6,profile_mae,0.2869588392824738,0.606,1000
learned_active,6,profile_mae,0.2881030754033498,0.607,1000
learned_active,6,profile_mae,0.2881930599651977,0.608,1000
learned_active,6,profile_mae,0.2888975786666169,0.609,1000
learned_active,6,profile_mae,0.2891058584597912,0.61,1000
learned_active,6,profile_mae,0.2891629441241034,0.611,1000
learned_active,6,profile_mae,0.28948878417949,0.612,1000
learned_active,6,profile_mae,0.2894900678462445,0.613,1000
learned_active,6,profile_mae,0.2900531543663942,0.614,1000
learned_active,6,profile_mae,0.2916267597873644,0.615,1000
learned_active,6,profile_mae,0.2918164887859475,0.616,1000
learned_active,6,profile_mae,0.2929541444854545,0.617,1000
learned_active,6,profile_mae,0.2948733057477385,0.618,1000
learned_active,6,profile_mae,0.2954003911709451,0.619,1000
learned_active,6,profile_mae,0.2956139797233767,0.62,1000
learned_active,6,profile_mae,0.2957330999024869,0.621,1000
learned_active,6,profile_mae,0.2961322922634394,0.622,1000
learned_active,6,profile_mae,0.2975436312518005,0.623,1000
learned_active,6,profile_mae,0.2976693564342533,0.624,1000
learned_active,6,profile_mae,0.297883488254332,0.625,1000
learned_active,6,profile_mae,0.298310730841368,0.626,1000
learned_active,6,profile_mae,0.3003324617226872,0.627,1000
learned_active,6,profile_mae,0.3010305418594179,0.628,1000
learned_active,6,profile_mae,0.3016223030247815,0.629,1000
learned_active,6,profile_mae,0.302574508102962,0.63,1000
learned_active,6,profile_mae,0.3028612090093142,0.631,1000
learned_active,6,profile_mae,0.303033749841496,0.632,1000
learned_active,6,profile_mae,0.3031080169151476,0.633,1000
learned_active,6,profile_mae,0.3034419086766057,0.634,1000
learned_active,6,profile_mae,0.3045972537380451,0.635,1000
learned_active,6,profile_mae,0.304816847179608,0.636,1000
learned_active,6,profile_mae,0.305161440443623,0.637,1000
learned_active,6,profile_mae,0.3063710268112236,0.638,1000
learned_active,6,profile_mae,0.3066053514866151,0.639,1000
learned_active,6,profile_mae,0.3067925062020524,0.64,1000
learned_active,6,profile_mae,0.3069989814823461,0.641,1000
learned_active,6,profile_mae,0.3071514690079751,0.642,1000
learned_active,6,profile_mae,0.3087781942689867,0.643,1000
learned_active,6,profile_mae,0.3089885423382956,0.644,1000
learned_active,6,profile_mae,0.3104865166008901,0.645,1000
learned_active,6,profile_mae,0.3116620740729723,0.646,1000
learned_active,6,profile_mae,0.3129224771618932,0.647,1000
learned_active,6,profile_mae,0.3130396637216852,0.648,1000
learned_active,6,profile_mae,0.3150042807603992,0.649,1000
learned_active,6,profile_mae,0.3168718151904339,0.65,1000
learned_active,6,profile_mae,0.3168970105364322,0.651,1000
learned_active,6,profile_mae,0.3179179563490433,0.652,1000
learned_active,6,profile_mae,0.3199458583833905,0.653,1000
learned_active,6,profile_mae,0.3199837372289092,0.654,1000
learned_active,6,profile_mae,0.3209047193923295,0.655,1000
learned_active,6,profile_mae,0.3209722403977446,0.656,1000
learned_active,6,profile_mae,0.3217243844988049,0.657,1000
learned_active,6,profile_mae,0.3231304129684622,0.658,1000
learned_active,6,profile_mae,0.3231696260120928,0.659,1000
learned_active,6,profile_mae,0.3235139014228221,0.66,1000
learned_active,6,profile_mae,0.3252807023538309,0.661,1000
learned_active,6,profile_mae,0.3253543446476716,0.662,1000
learned_active,6,profile_mae,0.3257424445261972,0.663,1000
learned_active,6,profile_mae,0.3257710515151482,0.664,1000
learned_active,6,profile_mae,0.3262658756329239,0.665,1000
learned_active,6,profile_mae,0.326598229519057,0.666,1000
learned_active,6,profile_mae,0.3266490887154192,0.667,1000
learned_active,6,profile_mae,0.3267521160927698,0.668,1000
learned_active,6,profile_mae,0.3269996822442758,0.669,1000
learned_active,6,profile_mae,0.3286952475230105,0.67,1000
learned_active,6,profile_mae,0.3299468130761534,0.671,1000
learned_active,6,profile_mae,0.3304294508930792,0.672,1000
learned_active,6,profile_mae,0.3308319844963173,0.673,1000
learned_active,6,profile_mae,0.3313046852630811,0.674,1000
learned_active,6,profile_mae,0.3315309788332714,0.675,1000
learned_active,6,profile_mae,0.3323011409143233,0.676,1000
learned_active,6,profile_mae,0.3334668669098913,0.677,1000
learned_active,6,profile_mae,0.336549098753895,0.678,1000
learned_active,6,profile_mae,0.3371536743095573,0.679,1000
learned_active,6,profile_mae,0.3387339314539709,0.68,1000
learned_active,6,profile_mae,0.3390104657554795,0.681,1000
learned_active,6,profile_mae,0.3397256115839576,0.682,1000
learned_active,6,profile_mae,0.3410376342153727,0.683,1000
learned_active,6,profile_mae,0.3411427288871304,0.684,1000
learned_active,6,profile_mae,0.341785171670372,0.685,1000
learned_active,6,profile_mae,0.3423854290675632,0.686,1000
learned_active,6,profile_mae,0.3431539777812806,0.687,1000
learned_active,6,profile_mae,0.3438818130550853,0.688,1000
learned_active,6,profile_mae,0.3440884564356511,0.689,1000
learned_active,6,profile_mae,0.3450432739224029,0.69,1000
learned_active,6,profile_mae,0.3454435788311465,0.691,1000
learned_active,6,profile_mae,0.3456427453488809,0.692,1000
learned_active,6,profile_mae,0.3471358055316823,0.693,1000
learned_active,6,profile_mae,0.3474671191809187,0.694,1000
learned_active,6,profile_mae,0.3475495237765671,0.695,1000
learned_active,6,profile_mae,0.3478107252406686,0.696,1000
learned_active,6,profile_mae,0.3480156947252031,0.697,1000
learned_active,6,profile_mae,0.3489473586791857,0.698,1000
learned_active,6,profile_mae,0.3491649513109258,0.699,1000
learned_active,6,profile_mae,0.3499065584839105,0.7,1000
learned_active,6,profile_mae,0.3504608150136145,0.701,1000
learned_active,6,profile_mae,0.3508238842903852,0.702,1000
learned_active,6,profile_mae,0.3510567334760151,0.703,1000
learned_active,6,profile_mae,0.3514406214290937,0.704,1000
learned_active,6,profile_mae,0.3515965916110853,0.705,1000
learned_active,6,profile_mae,0.3519854861296008,0.706,1000
learned_active,6,profile_mae,0.3527556928435407,0.707,1000
learned_active,6,profile_mae,0.3529150981256024,0.708,1000
learned_active,6,profile_mae,0.3530287063008013,0.709,1000
learned_active,6,profile_mae,0.3542744350303404,0.71,1000
learned_active,6,profile_mae,0.3543054048361471,0.711,1000
learned_active,6,profile_mae,0.3548970512135009,0.712,1000
learned_active,6,profile_mae,0.35532858870122,0.713,1000
learned_active,6,profile_mae,0.3557764490442522,0.714,1000
learned_active,6,profile_mae,0.3560517939509355,0.715,1000
learned_active,6,profile_mae,0.3566768642173918,0.716,1000
learned_active,6,profile_mae,0.3576283095911992,0.717,1000
learned_active,6,profile_mae,0.3581429617622979,0.718,1000
learned_active,6,profile_mae,0.3581482797928597,0.719,1000
learned_active,6,profile_mae,0.3583565693039831,0.72,1000
learned_active,6,profile_mae,0.3592771516662714,0.721,1000
learned_active,6,profile_mae,0.3625039643456937,0.722,1000
learned_active,6,profile_mae,0.3626531657370395,0.723,1000
learned_active,6,profile_mae,0.3631615953991299,0.724,1000
learned_active,6,profile_mae,0.3641703157136926,0.725,1000
learned_active,6,profile_mae,0.3643182412553143,0.726,1000
learned_active,6,profile_mae,0.365025771225091,0.727,1000
learned_active,6,profile_mae,0.3664108938212883,0.728,1000
learned_active,6,profile_mae,0.3675497831772631,0.729,1000
learned_active,6,profile_mae,0.3679227219515982,0.73,1000
learned_active,6,profile_mae,0.3691142752687934,0.731,1000
learned_active,6,profile_mae,0.3699932872280396,0.732,1000
learned_active,6,profile_mae,0.3705264515807916,0.733,1000
learned_active,6,profile_mae,0.3731420701591654,0.734,1000
learned_active,6,profile_mae,0.3734163838472144,0.735,1000
learned_active,6,profile_mae,0.374094744069528,0.736,1000
learned_active,6,profile_mae,0.3755957828199237,0.737,1000
learned_active,6,profile_mae,0.3759450867099487,0.738,1000
learned_active,6,profile_mae,0.3791159845901493,0.739,1000
learned_active,6,profile_mae,0.3797369251809402,0.74,1000
learned_active,6,profile_mae,0.379767681849606,0.741,1000
learned_active,6,profile_mae,0.3798091265405474,0.742,1000
learned_active,6,profile_mae,0.3801137383822841,0.743,1000
learned_active,6,profile_mae,0.3806146588590169,0.744,1000
learned_active,6,profile_mae,0.3818264926498595,0.745,1000
learned_active,6,profile_mae,0.3818585409377615,0.746,1000
learned_active,6,profile_mae,0.3833592823917744,0.747,1000
learned_active,6,profile_mae,0.3841239967581222,0.748,1000
learned_active,6,profile_mae,0.384964652747111,0.749,1000
learned_active,6,profile_mae,0.3852599492526423,0.75,1000
learned_active,6,profile_mae,0.3859059610279878,0.751,1000
learned_active,6,profile_mae,0.3861302228854801,0.752,1000
learned_active,6,profile_mae,0.3891749333105121,0.753,1000
learned_active,6,profile_mae,0.3892928365613143,0.754,1000
learned_active,6,profile_mae,0.389301144373198,0.755,1000
learned_active,6,profile_mae,0.3903498776115067,0.756,1000
learned_active,6,profile_mae,0.3930814975608989,0.757,1000
learned_active,6,profile_mae,0.3933979196664088,0.758,1000
learned_active,6,profile_mae,0.3941109658038066,0.759,1000
learned_active,6,profile_mae,0.3945247059473852,0.76,1000
learned_active,6,profile_mae,0.3951318078130301,0.761,1000
learned_active,6,profile_mae,0.3956627723202756,0.762,1000
learned_active,6,profile_mae,0.3974762089837684,0.763,1000
learned_active,6,profile_mae,0.3997228350962906,0.764,1000
learned_active,6,profile_mae,0.4011320813765337,0.765,1000
